delivery_id,delivery_time,distance,cost,courier_type,traffic_level,success,city,timestamp
3995,15.0,14.529205006774244,15.035964177727758,Van,High,1,Tehran,2025-08-15 19:00:00
3996,36.3414909741979,12.01927763016711,47.17679201500282,Motorcycle,Medium,1,Isfahan,2025-08-12 17:00:00
3997,13.0,2.6910603816709133,27.61620659045342,Economic,Low,1,Tehran,2025-08-15 04:00:00
3998,52.25419281153549,14.185850059396236,35.005146152795454,Economic,High,1,Tabriz,2025-08-12 16:00:00
3999,60.0,4.161871401907858,22.90632843763207,Economic,Medium,1,Mashhad,2025-08-13 21:00:00
4000,43.68842258866534,15.940980333272261,34.05056637197083,Economic,Low,1,Mashhad,2025-08-14 21:00:00
4001,21.36506395035066,5.751078411692911,6.4910057986944905,Motorcycle,Low,1,Shiraz,2025-08-10 03:00:00
4002,35.62555813273099,8.923925838097116,25.615539656207474,Van,Medium,0,Isfahan,2025-08-13 18:00:00
4003,45.2702530806667,7.6589338440406305,31.36101124574538,Motorcycle,High,1,Isfahan,2025-08-13 05:00:00
4004,41.67156415012087,17.31746437882228,12.670744101175426,Van,Medium,1,Tabriz,2025-08-13 13:00:00
4005,19.597699640630083,3.4043447155547546,36.76580011969962,Motorcycle,Medium,1,Mashhad,2025-08-15 12:00:00
4006,46.703374560015305,11.747252765310984,18.17188290600307,Economic,Low,1,Shiraz,2025-08-16 08:00:00
4007,15.0,3.6991705794181824,22.796478621927758,Motorcycle,High,1,Tehran,2025-08-15 03:00:00
4008,,14.391120886511546,5.152048106378552,Motorcycle,Medium,0,Shiraz,2025-08-11 04:00:00
4009,48.97866007219489,18.196484428095143,39.48633641435781,Economic,High,1,Tehran,2025-08-12 21:00:00
4010,54.49990239106858,9.257545423477815,50.0,Van,High,1,Tehran,2025-08-15 12:00:00
4011,30.22630852676869,10.273752945034541,34.165236158501145,Van,Low,1,Isfahan,2025-08-16 19:00:00
4012,20.727680299868275,18.621033893172484,26.743031890521276,Economic,Low,1,Tehran,2025-08-10 05:00:00
4013,,10.898836384337786,13.4163903868121,Economic,Low,1,Tehran,2025-08-11 13:00:00
4014,49.89940814893955,10.264370322941657,29.039026792693274,Economic,Medium,1,Tehran,2025-08-14 09:00:00
4015,45.566549466912925,11.98825295138178,5.0,Economic,Medium,1,Isfahan,2025-08-12 08:00:00
4016,,14.095364990896087,25.909416354666366,Economic,High,1,Shiraz,2025-08-17 00:00:00
4017,30.22999452585625,3.030784126653596,33.98924668283115,Motorcycle,Medium,1,Isfahan,2025-08-11 12:00:00
4018,36.961679971592886,16.601100027088805,50.0,Van,Low,1,Shiraz,2025-08-13 19:00:00
4019,38.72399586324025,9.274595521611925,17.728089416402234,Economic,Medium,1,Mashhad,2025-08-15 07:00:00
4020,,2.3746216880522253,50.0,Van,High,1,Tehran,2025-08-10 07:00:00
4021,60.0,15.937470714766048,28.068406385762632,Economic,Medium,1,Tehran,2025-08-12 14:00:00
4022,18.915808357392923,8.16204946203917,46.715545081628626,Motorcycle,Medium,1,Mashhad,2025-08-16 03:00:00
4023,17.222359026380122,2.9069824068060246,30.26363393417018,Motorcycle,High,1,Tehran,2025-08-14 14:00:00
4024,56.753844971979106,13.04180175132176,25.554263188455486,Motorcycle,High,1,Tehran,2025-08-13 20:00:00
4025,27.85628326447076,17.72249571523919,44.92138994123647,Motorcycle,Medium,1,Mashhad,2025-08-12 04:00:00
4026,26.817624722573797,17.86731667886574,10.823997095059516,Van,Low,1,Isfahan,2025-08-10 22:00:00
4027,22.188436218688857,19.19560602137049,12.251076950217003,Motorcycle,Low,1,Tehran,2025-08-12 01:00:00
4028,27.401998592324876,17.486403735567073,13.062299334423,Van,Low,1,Shiraz,2025-08-14 00:00:00
4029,59.78099545725244,1.0406774675640293,34.35195843675049,Economic,Low,1,Isfahan,2025-08-16 19:00:00
4030,59.31320395444266,8.224582161854414,5.0,Economic,Medium,1,Isfahan,2025-08-11 03:00:00
4031,46.34668214264372,16.552309018204557,43.77457199736717,Motorcycle,Medium,1,Tabriz,2025-08-12 22:00:00
4032,23.756594163110318,7.95880711397101,50.0,Van,High,1,Tehran,2025-08-16 16:00:00
4033,36.05250213721905,12.429421621214416,5.0,Economic,High,0,Isfahan,2025-08-15 19:00:00
4034,15.600000000000001,12.520022000116109,18.459226379633506,Economic,Medium,1,Shiraz,2025-08-14 19:00:00
4035,28.4780493259242,7.935480776737638,10.724830277621281,Economic,Low,1,Mashhad,2025-08-15 14:00:00
4036,60.0,18.185004618344465,31.77410105879744,Economic,High,1,Shiraz,2025-08-11 20:00:00
4037,52.754197736225564,10.561338562336234,42.68537465576892,Motorcycle,High,1,Mashhad,2025-08-12 19:00:00
4038,33.34184084457451,9.830899912812516,26.93874066822499,Motorcycle,Medium,1,Mashhad,2025-08-13 17:00:00
4039,35.73239659538336,19.95276116757602,7.505716509263665,Motorcycle,Medium,1,Tehran,2025-08-13 12:00:00
4040,30.04448794651973,10.376506917379716,27.62063695721927,Economic,Low,1,Tabriz,2025-08-14 04:00:00
4041,,4.38956678664304,42.891745262248456,Motorcycle,Medium,1,Shiraz,2025-08-16 06:00:00
4042,60.0,10.748319034405323,35.91800878050054,Economic,High,1,Shiraz,2025-08-14 10:00:00
4043,20.761698188842907,16.46631797487867,50.0,Motorcycle,High,1,Isfahan,2025-08-12 22:00:00
4044,32.99647687837348,15.760346211067347,15.425221415768931,Motorcycle,Low,1,Tehran,2025-08-13 07:00:00
4045,39.32434870954667,15.983053537060949,50.0,Van,Low,1,Tehran,2025-08-12 00:00:00
4046,25.848997110366305,14.452451895960323,29.248057918737487,Van,Low,1,Shiraz,2025-08-10 10:00:00
4047,57.7309295490811,5.830138752267076,5.0,Economic,Medium,1,Tehran,2025-08-16 04:00:00
4048,60.0,17.379597630964398,37.7983091946312,Economic,Medium,1,Tehran,2025-08-15 13:00:00
4049,37.64354369117041,17.975425842149036,37.90556568273016,Economic,Low,1,Mashhad,2025-08-13 15:00:00
4050,50.89960575007985,4.688901235752432,50.0,Van,High,1,Mashhad,2025-08-16 12:00:00
4051,33.929143745079124,3.4786570944764845,18.49757804502493,Motorcycle,High,1,Isfahan,2025-08-11 07:00:00
4052,38.17501395122461,19.536494403193128,24.492751339070804,Van,Medium,1,Mashhad,2025-08-14 14:00:00
4053,51.90407437473456,17.49815530935699,31.196015165523452,Motorcycle,High,1,Isfahan,2025-08-14 20:00:00
4054,49.83954050821416,17.971486796988987,36.3219188656511,Economic,Medium,0,Shiraz,2025-08-16 01:00:00
4055,29.704570204367148,17.84115130786351,23.229151162747453,Van,High,1,Tehran,2025-08-13 16:00:00
4056,50.01924363267703,11.292049656640838,37.10855731550608,Economic,Medium,0,Tehran,2025-08-13 01:00:00
4057,53.54635126461164,13.281632996650194,18.108626391731768,Motorcycle,Medium,1,Mashhad,2025-08-11 04:00:00
4058,51.729536467717914,11.361894190539191,49.66365314917128,Motorcycle,High,1,Tabriz,2025-08-10 02:00:00
4059,59.42980783607762,1.9729206346162522,50.0,Van,High,0,Tehran,2025-08-15 07:00:00
4060,33.155856359848464,15.16455862170268,39.99141999557828,Van,Medium,1,Tehran,2025-08-11 13:00:00
4061,56.24850359135566,10.601308633381725,38.569102982547996,Van,High,1,Isfahan,2025-08-14 23:00:00
4062,42.630481896814835,13.306472421014366,32.87996748296686,Economic,Low,1,Mashhad,2025-08-11 14:00:00
4063,24.589071243753214,10.55015629453517,28.82672970707273,Motorcycle,Medium,1,Tabriz,2025-08-15 13:00:00
4064,49.77781507198312,10.344415124126662,50.0,Van,High,1,Shiraz,2025-08-13 02:00:00
4065,39.16191506291395,4.26399308007757,31.706223036722953,Economic,High,1,Mashhad,2025-08-16 15:00:00
4066,46.15883463974656,6.29556058768183,11.404798131855202,Economic,High,1,Isfahan,2025-08-15 22:00:00
4067,41.46126799480086,4.01820114693516,37.85369826746665,Economic,Low,1,Tehran,2025-08-11 17:00:00
4068,39.566931280561484,4.717659616881506,13.809880013591128,Motorcycle,Medium,1,Isfahan,2025-08-13 05:00:00
4069,18.107675349228707,19.486570227985794,50.0,Van,Low,1,Isfahan,2025-08-15 04:00:00
4070,,3.90915546967177,32.22590206571337,Van,High,1,Tehran,2025-08-13 01:00:00
4071,46.43608161790615,6.116138061798945,33.461686541640184,Economic,Low,1,Tehran,2025-08-10 16:00:00
4072,,12.221203497033114,26.71423906081746,Van,Low,1,Tabriz,2025-08-13 03:00:00
4073,17.548982442609894,12.593392948496195,19.300343386408876,Motorcycle,Medium,1,Mashhad,2025-08-10 03:00:00
4074,34.26114505102282,3.9255084651327525,28.42512506280561,Van,Medium,1,Isfahan,2025-08-14 20:00:00
4075,49.80409757970738,16.080631089919034,40.819839911319484,Economic,High,1,Tehran,2025-08-10 10:00:00
4076,31.13140457053023,15.918854490343675,30.05668030862269,Motorcycle,Low,1,Mashhad,2025-08-12 07:00:00
4077,31.642600066133202,5.509036379873931,50.0,Van,Medium,1,Shiraz,2025-08-13 00:00:00
4078,10.0,6.484659750833749,20.71494960060022,Motorcycle,Low,1,Tehran,2025-08-16 07:00:00
4079,26.116530616988417,18.821769443730442,50.0,Van,Low,1,Isfahan,2025-08-11 07:00:00
4080,32.33257066718024,16.687757473610084,42.770955683323976,Motorcycle,Medium,1,Tehran,2025-08-10 13:00:00
4081,56.68511198647531,14.258143628187952,9.453356069078495,Economic,Medium,1,Mashhad,2025-08-15 05:00:00
4082,35.90808507606762,2.56243120870141,18.4212168635132,Economic,Medium,1,Tabriz,2025-08-13 06:00:00
4083,60.0,8.947017537148938,25.657715755937758,Economic,High,1,Mashhad,2025-08-10 01:00:00
4084,13.060313392178916,11.626735569459713,21.005932545246843,Motorcycle,Medium,1,Tabriz,2025-08-14 14:00:00
4085,43.111674978026244,4.560814471691762,19.495066818611214,Motorcycle,Low,1,Tabriz,2025-08-13 18:00:00
4086,43.30062405430156,9.516305060056267,28.711116183915113,Economic,Medium,1,Tabriz,2025-08-10 00:00:00
4087,60.0,12.41949167228511,11.77119031574159,Economic,Medium,1,Shiraz,2025-08-10 12:00:00
4088,46.197022260881,7.220156922192585,48.73781026791704,Motorcycle,High,1,Tehran,2025-08-12 16:00:00
4089,60.0,15.837951560059256,50.0,Motorcycle,High,1,Tabriz,2025-08-11 11:00:00
4090,26.126380354471888,16.968542051137305,33.47727729829868,Motorcycle,Low,1,Tehran,2025-08-13 17:00:00
4091,28.520693622332814,7.148579919247345,42.91919366232475,Motorcycle,High,1,Tehran,2025-08-13 00:00:00
4092,44.205042872710635,16.934485935356683,8.912168755142408,Motorcycle,Low,0,Tehran,2025-08-15 08:00:00
4093,43.29779031176788,2.9679547559572854,50.0,Van,High,0,Tehran,2025-08-15 23:00:00
4094,32.21558473624211,16.91685287383047,26.767725635990924,Van,Low,0,Isfahan,2025-08-11 15:00:00
4095,42.34751914044795,3.9022582016847154,49.01595367317813,Van,Low,1,Mashhad,2025-08-10 22:00:00
4096,29.52067136858348,2.575615897684795,50.0,Motorcycle,High,1,Tehran,2025-08-12 21:00:00
4097,35.95490897639257,13.193732684379214,31.79761702577635,Motorcycle,Low,1,Mashhad,2025-08-11 12:00:00
4098,36.15157865305664,9.966809949350592,45.13431232307639,Motorcycle,High,1,Mashhad,2025-08-12 02:00:00
4099,44.7381580519478,18.24992140784382,20.031506256055067,Economic,Medium,1,Shiraz,2025-08-14 14:00:00
4100,47.92755185999491,7.900594725726135,6.790487403196273,Economic,Medium,1,Tehran,2025-08-16 05:00:00
4101,29.245673701784746,6.455893005314945,43.18192108775475,Economic,High,1,Tehran,2025-08-10 20:00:00
4102,34.65014213200122,10.513963216739768,5.785954114053833,Economic,Medium,1,Tehran,2025-08-13 02:00:00
4103,52.21287470895767,9.662977529604564,50.0,Van,Medium,1,Tehran,2025-08-12 08:00:00
4104,58.29286782877194,7.544132878126577,7.237764950080394,Motorcycle,High,0,Mashhad,2025-08-10 08:00:00
4105,44.060406340091475,14.181084675268243,50.0,Van,High,1,Mashhad,2025-08-15 01:00:00
4106,48.6468518776934,15.431674844364258,15.963580528479048,Motorcycle,High,1,Tehran,2025-08-13 18:00:00
4107,32.46908993236251,17.206695411572596,46.434658536609426,Van,Medium,1,Tehran,2025-08-12 15:00:00
4108,56.63558401576376,19.484275489496515,28.04716789753264,Economic,Low,1,Tehran,2025-08-16 19:00:00
4109,,6.066467650517585,46.061177997246375,Van,High,1,Tabriz,2025-08-14 02:00:00
4110,48.47763138202272,14.60577616730927,40.26202690098585,Van,High,1,Tehran,2025-08-14 12:00:00
4111,49.75236172970478,8.490906474419159,26.051643328143726,Motorcycle,Medium,0,Shiraz,2025-08-14 06:00:00
4112,28.894170697003215,13.864557467071053,15.210967139721715,Economic,Low,1,Isfahan,2025-08-11 01:00:00
4113,45.58789184496894,10.043652116635187,40.7805842707541,Van,Low,1,Tehran,2025-08-12 18:00:00
4114,14.695385902566231,19.8816889525907,21.151084594911378,Motorcycle,Low,1,Tabriz,2025-08-13 05:00:00
4115,60.0,14.849140580024248,29.260048375508678,Economic,High,1,Shiraz,2025-08-16 08:00:00
4116,40.98626089034919,19.097334708252166,12.565269840819406,Economic,Medium,1,Isfahan,2025-08-13 07:00:00
4117,33.087615026096614,16.86442144014253,49.48954497113056,Motorcycle,Medium,1,Mashhad,2025-08-11 20:00:00
4118,13.319877945804686,18.15511921210405,27.53914790219745,Motorcycle,Medium,1,Mashhad,2025-08-16 00:00:00
4119,30.542463391467685,16.473964747078824,15.111022832018229,Motorcycle,Medium,1,Tehran,2025-08-14 15:00:00
4120,30.579018115980606,9.724023477142316,23.291843282863994,Economic,Medium,1,Tehran,2025-08-13 10:00:00
4121,23.923536546265275,5.783980613590803,43.98868082861709,Motorcycle,Low,1,Shiraz,2025-08-16 04:00:00
4122,28.626890342111203,8.036083333559922,8.971958535896704,Van,Low,1,Shiraz,2025-08-11 11:00:00
4123,39.57791614472906,1.3844884201590584,39.1379288958108,Motorcycle,Low,1,Tehran,2025-08-12 03:00:00
4124,32.076033514006255,10.955870181828676,44.487826283590145,Van,Low,1,Shiraz,2025-08-12 16:00:00
4125,49.61514980101671,10.596098205137766,22.73419754398098,Van,High,1,Isfahan,2025-08-11 10:00:00
4126,19.044806111544375,10.979758831779275,50.0,Van,Low,1,Tehran,2025-08-14 10:00:00
4127,21.1924591039727,19.506593274469214,32.39971201024538,Van,Low,1,Mashhad,2025-08-15 21:00:00
4128,60.0,18.317626065641946,21.865309556037403,Motorcycle,High,0,Mashhad,2025-08-12 03:00:00
4129,44.1635798221167,4.072542788272052,40.57500828821813,Economic,High,1,Shiraz,2025-08-13 05:00:00
4130,60.0,8.008767909561895,50.0,Van,High,1,Shiraz,2025-08-13 06:00:00
4131,41.354082016787004,9.055167409801976,50.0,Motorcycle,High,1,Tehran,2025-08-10 21:00:00
4132,45.03431904215256,7.850125439181308,50.0,Van,High,1,Mashhad,2025-08-13 04:00:00
4133,,16.17142330847435,46.00415352833423,Motorcycle,High,1,Shiraz,2025-08-16 01:00:00
4134,60.0,10.956715727484152,50.0,Van,High,1,Shiraz,2025-08-16 16:00:00
4135,56.3391550745578,11.869896522460875,7.881227498440203,Economic,High,1,Tehran,2025-08-14 22:00:00
4136,26.117569464784612,17.207257620770584,50.0,Van,Low,1,Mashhad,2025-08-15 19:00:00
4137,45.92764100305347,16.312634914891813,26.093433346584767,Economic,Medium,1,Shiraz,2025-08-11 22:00:00
4138,52.072137440421045,3.512018933585694,7.152508742001653,Economic,Medium,0,Tehran,2025-08-14 00:00:00
4139,38.91303686869755,14.564377097589052,27.886006484092178,Motorcycle,Low,1,Mashhad,2025-08-14 15:00:00
4140,30.042298589941517,9.273286449138675,13.065920263916887,Van,Low,1,Shiraz,2025-08-11 00:00:00
4141,36.188862980231534,6.598329158187509,50.0,Van,Low,1,Tehran,2025-08-11 11:00:00
4142,60.0,1.9503575971415406,23.67406170032379,Economic,Low,1,Shiraz,2025-08-15 14:00:00
4143,40.575715347177415,10.257741646563568,50.0,Van,Medium,1,Tehran,2025-08-14 17:00:00
4144,39.73983427205734,7.753296933766096,14.565200892802608,Motorcycle,Medium,1,Tehran,2025-08-13 08:00:00
4145,23.104991128594946,5.778747753851616,28.398924719806992,Economic,Medium,1,Tehran,2025-08-15 08:00:00
4146,19.5,14.198762862342193,15.33438303478975,Economic,High,0,Tehran,2025-08-13 19:00:00
4147,40.66050875076201,15.620222358996154,35.89621674400622,Motorcycle,Medium,1,Tehran,2025-08-14 23:00:00
4148,29.051757687191277,5.651000861559071,37.51923660623854,Motorcycle,Low,1,Isfahan,2025-08-13 18:00:00
4149,29.822607901023094,1.939501296907598,41.254064301812164,Motorcycle,Medium,1,Tehran,2025-08-14 13:00:00
4150,48.65295306279516,17.126301310739464,50.0,Van,High,1,Tabriz,2025-08-14 23:00:00
4151,,1.189235082881763,50.0,Motorcycle,High,1,Mashhad,2025-08-14 11:00:00
4152,49.53336300760678,18.80513738450797,8.477227682022967,Motorcycle,Medium,1,Mashhad,2025-08-14 09:00:00
4153,40.11944128736671,12.924777605671412,16.35761765460655,Economic,Low,1,Mashhad,2025-08-14 22:00:00
4154,,7.115086068825086,50.0,Van,High,1,Isfahan,2025-08-10 07:00:00
4155,60.0,5.683080281957988,21.94910634608364,Economic,Medium,1,Mashhad,2025-08-15 23:00:00
4156,36.17729602569937,1.1711076210250297,11.950767491489744,Economic,Low,0,Tehran,2025-08-10 06:00:00
4157,52.89805025508461,5.473956923206666,35.84631678900169,Motorcycle,High,0,Shiraz,2025-08-14 11:00:00
4158,,3.616837728825681,35.001906561714705,Van,Low,1,Mashhad,2025-08-10 22:00:00
4159,23.501731145025637,12.631158193739767,24.806894743888105,Motorcycle,Low,1,Tehran,2025-08-11 11:00:00
4160,40.09418699241405,4.164366183282224,33.1511338276839,Economic,Low,1,Mashhad,2025-08-16 13:00:00
4161,45.19242965315528,11.043966913195767,42.015465040406674,Van,High,1,Isfahan,2025-08-13 05:00:00
4162,45.23775145976883,12.212212024544945,5.447598417024797,Economic,Low,0,Tehran,2025-08-12 14:00:00
4163,53.26140781046002,6.662792268591376,7.3083362400951435,Economic,High,1,Shiraz,2025-08-16 04:00:00
4164,11.636402162296026,1.6662340313556554,50.0,Van,Low,1,Isfahan,2025-08-15 11:00:00
4165,30.806713396939337,1.707823731669726,48.22703645056346,Motorcycle,Medium,1,Isfahan,2025-08-13 23:00:00
4166,37.93818467143816,1.5005993116844345,35.97842014050684,Motorcycle,Low,1,Mashhad,2025-08-11 08:00:00
4167,35.13411096983962,15.043368675594378,17.117258587602887,Economic,Low,0,Tabriz,2025-08-16 14:00:00
4168,27.53616597485452,7.042184391471665,50.0,Motorcycle,Low,1,Tehran,2025-08-15 19:00:00
4169,39.863765059059375,16.12970353338561,50.0,Van,Low,1,Mashhad,2025-08-16 00:00:00
4170,27.456321272892925,9.202923653014134,50.0,Van,Medium,1,Tehran,2025-08-13 03:00:00
4171,21.857951726356504,9.606963915769313,47.3560244179985,Motorcycle,High,1,Isfahan,2025-08-10 13:00:00
4172,28.393688804745057,10.7447694476819,24.267396130743325,Motorcycle,Low,1,Tehran,2025-08-14 04:00:00
4173,32.705738633766416,14.547597671126974,23.35660715369111,Economic,Low,1,Tehran,2025-08-11 08:00:00
4174,20.33753680246746,6.196554450764435,20.063920419846717,Van,Low,1,Shiraz,2025-08-14 07:00:00
4175,33.89545852921571,3.310159641137011,18.140634519833032,Motorcycle,Medium,1,Mashhad,2025-08-10 01:00:00
4176,41.898067766961404,11.565089368637768,44.01722023368283,Motorcycle,Medium,1,Tehran,2025-08-14 22:00:00
4177,29.907114384321844,7.212574841612046,45.22902763473987,Motorcycle,Low,1,Isfahan,2025-08-15 12:00:00
4178,42.990753944921096,9.40733495969271,30.080575237050823,Economic,Low,1,Isfahan,2025-08-14 21:00:00
4179,48.13407698515423,13.291987458408803,42.7891469767554,Van,Low,1,Tehran,2025-08-10 13:00:00
4180,34.54257479975167,10.388389081684142,7.825767050014003,Economic,Low,1,Tehran,2025-08-10 21:00:00
4181,49.17522951967004,12.785297524916015,13.612783844574306,Van,High,1,Tabriz,2025-08-10 14:00:00
4182,37.36179956101299,11.339800040158929,39.320370733641155,Van,High,1,Mashhad,2025-08-12 21:00:00
4183,41.99598546220404,15.056131066785884,27.320808075839352,Economic,High,1,Tehran,2025-08-16 22:00:00
4184,24.150923465822302,14.41279573652078,32.410427999598355,Motorcycle,Low,1,Shiraz,2025-08-11 03:00:00
4185,39.331366284261655,11.149607944363765,5.0,Economic,Medium,1,Mashhad,2025-08-13 13:00:00
4186,33.59475797547125,13.89915739633443,50.0,Motorcycle,Low,1,Tehran,2025-08-16 08:00:00
4187,60.0,17.59763244317964,18.8119797828001,Economic,Medium,1,Tehran,2025-08-11 00:00:00
4188,22.8395656372416,9.213154467975203,47.48068585815551,Motorcycle,Low,1,Tehran,2025-08-13 02:00:00
4189,33.58387102699899,8.84249838222708,23.25880140395456,Economic,Low,1,Shiraz,2025-08-16 00:00:00
4190,35.24252384266502,15.520666796195222,17.93512949910098,Van,Medium,1,Tehran,2025-08-15 03:00:00
4191,50.93698273064621,12.068522903797886,50.0,Motorcycle,High,1,Tehran,2025-08-13 12:00:00
4192,42.42616055541221,2.3491288242291826,29.553774697115536,Economic,Low,1,Shiraz,2025-08-10 15:00:00
4193,55.69324532132553,17.950128298130544,25.28646896319743,Economic,Low,1,Tehran,2025-08-11 07:00:00
4194,10.0,1.5848789425151626,28.1548891100201,Motorcycle,Low,1,Isfahan,2025-08-16 05:00:00
